Date,Risk_Penalty,HHI_Penalty,IR,HHI,Tracking_Error,CI_Lower,CI_Upper
2016-04-01,0.5,0.9,3.625965530206735,0.05757669942599619,0.005969211193209331,-9.508874485090661,17.12543386986922
2016-04-01,0.5,1.0,3.4502956153350066,0.05594896398096943,0.006233812231920755,-10.225428033028162,17.99956187092538
2016-04-01,1.0,0.0,5.715242021384475,0.11560839849952659,0.0073280476330661115,-5.771611829554858,20.750842179428926
2016-04-01,1.0,0.1,5.036263142001939,0.08497237285803913,0.005368126272135603,-10.369635698216294,18.96443888450589
2016-04-01,1.0,0.2,6.5125541110534595,0.09566364268411244,0.005957870748627398,-7.079924052072802,22.04156692424236
2016-04-01,1.0,0.3,6.705631428087628,0.0837214154875043,0.005199294410521062,-6.487853366027759,22.380389619154403
2016-04-01,1.0,0.4,5.839329189509384,0.0697662894183849,0.005119208651496432,-7.895321922575614,21.580576891749853
2016-04-01,1.0,0.5,5.06628965446466,0.06617066813966864,0.005558642093926094,-8.636402456393029,19.961312951277776
2016-04-01,1.0,0.6,5.133387886831564,0.06079877525756012,0.0048496717379916425,-10.15022678454231,21.18759446265309
2016-04-01,1.0,0.7,4.638977611164757,0.06045314595978112,0.005053777163613297,-8.987585925516417,20.14744818698371
2016-04-01,1.0,0.8,5.207581380348984,0.05816355524782077,0.004073529597425978,-10.743312766825024,21.742784563142614
2016-04-01,1.0,0.9,4.564071737632919,0.05775869674044908,0.004373970606990933,-9.373153696894146,18.41779716109841
2016-04-01,1.0,1.0,4.934143465723384,0.056176903096692,0.0038827381029765116,-12.199138297115018,21.779112359656175
2016-04-01,1.5,0.0,7.276687585081105,0.09954721511859202,0.0040517402046997865,-2.617724059939327,18.707072378142982
2016-04-01,1.5,0.1,6.580213615956526,0.11052424956649126,0.0047423964631168,-4.563768173658904,19.18668724438178
2016-04-01,1.5,0.2,8.355961606806959,0.10658703594227044,0.004812060864443258,-4.3330002017585905,24.04931497761494
2016-04-01,1.5,0.3,7.381934103773775,0.08123706751756371,0.004510092477364222,-5.423000791204399,23.737027481550967
