Date,AUD,BRL,CAD,CHF,CNY,EUR,GBP,HUF,INR,JPY,MXN,NOK,NZD,PLN,SEK,TWD,ZAR
2015-09-28,1.424299955368042,3.967600107192993,1.333400011062622,0.9793000221252441,6.364099979400635,0.8927199840545654,0.6578199863433838,280.427001953125,66.16300201416016,120.36799621582031,17.082340240478516,8.505889892578125,1.568600058555603,3.765510082244873,8.402600288391113,33.279998779296875,13.8618803024292
2015-09-29,1.4342999458312988,4.103700160980225,1.3396999835968018,0.9746999740600586,6.358799934387207,0.8903899788856506,0.6594099998474121,279.9700012207031,66.26000213623047,119.83999633789062,17.01013946533203,8.53794002532959,1.5852999687194824,3.7726500034332275,8.461099624633789,33.279998779296875,14.05739974975586
2015-09-30,1.4278000593185425,4.0543999671936035,1.3418999910354614,0.9710000157356262,6.353600025177002,0.8884199857711792,0.6597200036048889,278.5570068359375,65.91999816894531,119.86000061035156,16.913639068603516,8.466170310974121,1.573799967765808,3.761359930038452,8.377349853515625,33.279998779296875,13.968379974365234
2015-10-01,1.4264999628067017,3.94569993019104,1.3316999673843384,0.9740999937057495,6.347099781036377,0.8950899839401245,0.6611999869346619,280.6570129394531,65.5270004272461,119.85900115966797,16.905820846557617,8.51990032196045,1.5651999711990356,3.8000099658966064,8.372200012207031,33.1150016784668,13.825779914855957
2015-10-02,1.4211000204086304,3.998800039291382,1.3245699405670166,0.9761999845504761,6.346099853515625,0.8933799862861633,0.660539984703064,279.25299072265625,65.61799621582031,119.80999755859375,16.74527931213379,8.43416976928711,1.5625,3.7919700145721436,8.373499870300293,33.06800079345703,13.919280052185059
2015-10-05,1.4187999963760376,3.927500009536743,1.3166999816894531,0.9710999727249146,6.346099853515625,0.8907099962234497,0.6581500172615051,277.989013671875,65.35700225830078,119.99500274658203,16.76685905456543,8.379199981689453,1.5499000549316406,3.781450033187866,8.363900184631348,32.67900085449219,13.743379592895508
2015-10-06,1.4107999801635742,3.909899950027466,1.3083000183105469,0.9753999710083008,6.346099853515625,0.8932399749755859,0.659850001335144,278.69000244140625,65.12300109863281,120.46099853515625,16.64521026611328,8.401800155639648,1.5398999452590942,3.789249897003174,8.323100090026855,32.99100112915039,13.61847972869873
2015-10-07,1.3968000411987305,3.8489999771118164,1.3043999671936035,0.9674599766731262,6.346099853515625,0.887470006942749,0.6567699909210205,276.0710144042969,65.18399810791016,120.23999786376953,16.63800048828125,8.279041290283203,1.5281000137329102,3.7604100704193115,8.234060287475586,31.608999252319336,13.516830444335938
2015-10-08,1.3898999691009521,3.8803000450134277,1.3065099716186523,0.9732999801635742,6.346099853515625,0.889680027961731,0.6529300212860107,277.8340148925781,64.93900299072266,119.91500091552734,16.45764923095703,8.201910018920898,1.513800024986267,3.7649600505828857,8.243200302124023,32.86000061035156,13.466930389404297
2015-10-09,1.3760000467300415,3.781899929046631,1.2998499870300293,0.9661999940872192,6.343500137329102,0.8859800100326538,0.6514099836349487,275.97198486328125,64.99500274658203,119.92900085449219,16.40884017944336,8.1414213180542,1.4996999502182007,3.7289199829101562,8.24092960357666,32.8380012512207,13.299180030822754
2015-10-12,1.3671000003814697,3.7590999603271484,1.2949999570846558,0.9610000252723694,6.335299968719482,0.8795099854469299,0.6526100039482117,273.61199951171875,64.77200317382812,120.17900085449219,16.463050842285156,8.073860168457031,1.4966000318527222,3.7058699131011963,8.196900367736816,31.291000366210938,13.346420288085938
